Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,IsWeekend,Previous_Week_Sales,Rolling_Mean_4,Rolling_STD_4,Sales_Difference,Revenue_Growth
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,2012,6,23,2,8,4,0,1015853.03,1041855.8600000001,56356.849171105394,90323.80000000005,8.891423988763417
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,2012,6,24,2,15,4,0,1106176.83,1054647.205,40684.82036459144,-76928.6100000001,-6.954458628463597
26,2012-06-22,1056282.91,0,63.04,3.629,138.1629,7.489,2012,6,25,2,22,4,0,1029248.22,1051890.2475,39906.85395526609,27034.689999999944,2.62664432880923
26,2012-06-29,1051190.44,0,60.71,3.577,138.1962667,7.489,2012,6,26,2,29,4,0,1056282.91,1060724.5999999999,32492.54543654848,-5092.469999999972,-0.48211231591354364
26,2012-07-06,1180470.8,0,64.94,3.538,138.2296333,7.405,2012,7,27,3,6,4,0,1051190.44,1079298.0924999998,68460.80444243335,129280.3600000001,12.29847181639134
26,2012-07-13,1063149.78,0,64.47,3.561,138.263,7.405,2012,7,28,3,13,4,0,1180470.8,1087773.4825,61992.18916239439,-117321.02000000002,-9.938494031364437
26,2012-07-20,1049625.9,0,66.75,3.61,138.2331935,7.405,2012,7,29,3,20,4,0,1063149.78,1086109.23,63197.039751662945,-13523.880000000121,-1.272057828013671
26,2012-07-27,1031745.14,0,64.12,3.701,138.2033871,7.405,2012,7,30,3,27,4,0,1049625.9,1081247.905,67387.43691906109,-17880.759999999893,-1.7035364695173676
26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,2012,8,31,3,3,4,0,1031745.14,1058858.9775,24942.702598846878,59169.95000000007,5.734938572136144
26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,2012,8,32,3,10,4,0,1090915.09,1073440.66,40490.5658599417,30561.419999999925,2.801448094370014
26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,2012,8,33,3,17,4,0,1121476.51,1078107.3250000002,37818.45608446709,-53183.94999999995,-4.742315110995945
26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,2012,8,34,3,24,4,0,1068292.56,1075847.09,41594.57606711412,-45588.3600000001,-4.267404052687599
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,3,31,4,0,1022704.2,1066492.195,41282.83960380786,30791.310000000056,3.0107737897233684
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,3,7,4,0,1053495.51,1056591.5750000002,25390.650403062704,28378.52000000002,2.6937485476326346
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,3,14,4,0,1081874.03,1036051.4199999999,41126.27152376225,-95742.09000000008,-8.849652301941298
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,3,21,4,0,986131.94,1020646.39,56470.65496368397,-25047.859999999986,-2.540011025299514
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,3,28,4,0,961084.08,998454.105,56700.377758951916,3642.2900000000373,0.3789772482757219
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40,4,5,4,0,964726.37,1001861.6625,63398.74189098367,130777.89000000001,13.55595680462223
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41,4,12,4,0,1095504.26,1016488.6,65281.308413222294,-50864.570000000065,-4.6430280426294335
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,2012,10,42,4,19,4,0,1044639.69,1020112.085,61472.06365429155,-69061.66999999993,-6.611051701472297
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,2012,10,43,4,26,4,0,975578.02,1018585.4424999999,63353.09771147894,-16958.219999999972,-1.7382740951871767
27,2010-02-05,1874289.79,0,27.19,2.954,135.3524608,8.237,2010,2,5,1,5,4,0,960746.04,960746.04,0.0,913543.75,95.08691287449906
27,2010-02-12,1745362.72,1,29.81,2.94,135.4113076,8.237,2010,2,6,1,12,4,0,1874289.79,960746.04,0.0,-128927.07000000007,-6.87871591084109
27,2010-02-19,1945070.33,0,32.44,2.909,135.4657781,8.237,2010,2,7,1,19,4,0,1745362.72,960746.04,0.0,199707.6100000001,11.44218377713488
27,2010-02-26,1390934.27,0,36.0,2.91,135.5195191,8.237,2010,2,8,1,26,4,0,1945070.33,1738914.2775,246277.9699157006,-554136.06,-28.489255707273063
27,2010-03-05,1313729.72,0,38.07,2.919,135.5732602,8.237,2010,3,9,1,5,4,0,1390934.27,1598774.26,297689.43320717535,-77204.55000000005,-5.550553442040079
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,3,10,1,12,4,0,1313729.72,1643711.86,338027.7697150122,611383.4000000001,46.53798956455063
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11,1,19,4,0,1925113.12,1582601.27,283003.42671171244,-224485.15000000014,-11.660880997995594
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12,1,26,4,0,1700627.97,1694046.4125,269833.40972624737,136086.8700000001,8.002154051364926
27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,2010,4,13,2,2,4,0,1836714.84,1879102.225,148705.00506113825,217238.1299999999,11.827537147791537
27,2010-04-09,1955814.13,0,62.62,2.992,135.7856359,8.058,2010,4,14,2,9,4,0,2053952.97,1886777.4775,152612.37553244978,-98138.84000000008,-4.778047084495809
27,2010-04-16,1857500.96,0,54.95,3.01,135.82725,8.058,2010,4,15,2,16,4,0,1955814.13,1925995.725,99874.59317150798,-98313.16999999993,-5.026713351334665
27,2010-04-23,1850205.47,0,53.91,3.021,135.8721667,8.058,2010,4,16,2,23,4,0,1857500.96,1929368.3825,96007.62146075572,-7295.489999999991,-0.39275834344656224
27,2010-04-30,1805885.04,0,53.55,3.042,135.9170833,8.058,2010,4,17,2,30,4,0,1850205.47,1867351.4,63231.80131985537,-44320.429999999935,-2.3954328704908616
27,2010-05-07,1939458.84,0,69.02,3.095,135.962,8.058,2010,5,18,2,7,4,0,1805885.04,1863262.5775,55682.84152536184,133573.80000000005,7.3965837825424385
27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,2010,5,19,2,14,4,0,1939458.84,1859503.7825,56699.59703456826,-96993.06000000006,-5.001037299662418
27,2010-05-21,1836595.58,0,63.31,3.096,136.0796521,8.058,2010,5,20,2,21,4,0,1842465.78,1856101.31,57840.44940358945,-5870.199999999953,-0.31860564596211677
27,2010-05-28,1962468.67,0,67.88,3.046,136.1489101,8.058,2010,5,21,2,28,4,0,1836595.58,1895247.2175,65062.24190801237,125873.08999999985,6.853609546419569
27,2010-06-04,2073102.59,0,74.29,3.006,136.2181682,8.058,2010,6,22,2,4,4,0,1962468.67,1928658.155,112415.87810566906,110633.92000000016,5.63748719616503
27,2010-06-11,1873812.93,0,68.9,2.972,136.2874263,8.058,2010,6,23,2,11,4,0,2073102.59,1936494.9425,105269.81396184654,-199289.66000000015,-9.613111331842008
27,2010-06-18,1887182.27,0,70.0,2.942,136.3243393,8.058,2010,6,24,2,18,4,0,1873812.93,1949141.615,91391.65704917534,13369.340000000084,0.7134831757191517
27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,2010,6,25,2,25,4,0,1887182.27,1949180.7,91399.28951180154,75442.73999999999,3.997639295328902
27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,2010,7,26,3,2,4,0,1962625.01,1937043.5775000001,70230.01733792128,61929.090000000084,3.155421422047408
27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,2010,7,27,3,9,4,0,2024554.1,1998381.0975000001,98178.36400773436,94608.90999999968,4.673073937614198
27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,2010,7,28,3,16,4,0,2119163.01,1996758.44,100651.32980993665,-238471.36999999988,-11.25309232346406
27,2010-07-23,1808250.71,0,81.56,2.924,136.4366924,7.982,2010,7,29,3,23,4,0,1880691.64,1958164.865,140005.10428622627,-72440.92999999993,-3.851823896021569
27,2010-07-30,1816489.53,0,79.78,2.932,136.4554021,7.982,2010,7,30,3,30,4,0,1808250.71,1906148.7225,145654.77607428105,8238.820000000065,0.45562376690564466
27,2010-08-06,1908036.68,0,77.45,2.942,136.4741118,7.982,2010,8,31,3,6,4,0,1816489.53,1853367.14,48753.930710999404,91547.1499999999,5.039784071863046
27,2010-08-13,1864436.12,0,77.36,2.923,136.4928214,7.982,2010,8,32,3,13,4,0,1908036.68,1849303.26,46334.54727915083,-43600.55999999982,-2.2851007245835455
27,2010-08-20,1936878.46,0,75.16,2.913,136.5249182,7.982,2010,8,33,3,20,4,0,1864436.12,1881460.1975,52562.66130601806,72442.33999999985,3.8854825447170507
27,2010-08-27,1870684.21,0,70.31,2.885,136.557015,7.982,2010,8,34,3,27,4,0,1936878.46,1895008.8675,33907.56320175255,-66194.25,-3.4175737593777566
27,2010-09-03,1908110.9,0,78.52,2.86,136.5891118,7.982,2010,9,35,3,3,4,0,1870684.21,1895027.4225,33917.087663822844,37426.689999999944,2.000695242945358
27,2010-09-10,1913494.81,1,70.38,2.837,136.6212085,7.982,2010,9,36,3,10,4,0,1908110.9,1907292.095,27414.31714199721,5383.910000000149,0.2821591763875019
27,2010-09-17,1629978.46,0,64.5,2.846,136.6338071,7.982,2010,9,37,3,17,4,0,1913494.81,1830567.095,135074.33881149266,-283516.3500000001,-14.816677239903258
27,2010-09-24,1597002.71,0,67.08,2.837,136.6317821,7.982,2010,9,38,3,24,4,0,1629978.46,1762146.72,172194.44356117494,-32975.75,-2.0230788816681664
27,2010-10-01,1543532.83,0,70.19,2.84,136.6297571,8.021,2010,10,39,4,1,4,0,1597002.71,1671002.2025,165539.49977438027,-53469.87999999989,-3.3481395908213507
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,2010,10,40,4,8,4,0,1543532.83,1619544.2175,68701.33653481955,164130.04000000004,10.63340129927784
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,2010,10,41,4,15,4,0,1707662.87,1644146.6525,88462.121466773,20725.32999999984,1.213666371981247
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,2010,10,42,4,22,4,0,1728388.2,1668379.7975,84427.51653836052,-34452.909999999916,-1.9933548493330326
27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,2010,10,43,4,29,4,0,1693935.29,1704735.4625000001,17641.550990443237,-4979.800000000047,-0.2939781719760999
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,2010,11,44,4,5,4,0,1688955.49,1699322.25,19651.411890873787,-2945.469999999972,-0.17439595166595967
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,2010,11,45,4,12,4,0,1686010.02,1724227.7625,69265.59427537191,142000.22999999998,8.422264892589428
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,2010,11,46,4,19,4,0,1828010.25,1726940.375,67882.4791665418,-123224.51000000001,-6.740909138775344
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,2010,11,47,4,26,4,0,1704785.74,1961679.19,448597.6716398743,923125.01,54.14903400118774
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,2010,12,48,4,3,4,0,2627910.75,2011262.6025,417880.70274770627,-743567.0800000001,-28.294989850777853
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,12,49,4,10,4,0,1884343.67,2089193.46,401041.7118959225,255390.01000000024,13.553260695805042
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2010,12,50,4,17,4,0,2139733.68,2250521.615,315540.98587813287,210364.6799999997,9.83134873121218
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,2010,12,51,4,24,4,0,2350098.36,2363084.4475,513349.4444510186,728063.7200000002,30.98013821004497
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2010,12,52,4,31,4,0,3078162.08,2252239.2800000003,673931.644313251,-1637199.08,-53.187552749009235
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,2011,1,1,1,7,4,0,1440963.0,2109345.73,760741.9579661592,127196.47999999998,8.827185708446365
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,2011,1,2,1,14,4,0,1568159.48,1904898.295,784006.794737451,-35850.85999999987,-2.2861743628269156
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,2011,1,3,1,21,4,0,1532308.62,1514615.25,53574.012272543856,-15278.720000000205,-0.9971046172147882
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,2011,1,4,1,28,4,0,1517029.9,1509652.3875,62796.74179389641,-95918.34999999986,-6.3227725439030475
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,2,5,1,4,4,0,1421111.55,1524637.715,84732.90655673537,206989.24,14.565305587728139
27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,2011,2,6,1,11,4,0,1628100.79,1550616.7525000002,102032.97320475339,8123.979999999981,0.4989850781903976
27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,2011,2,7,1,18,4,0,1636224.77,1598700.575,123904.47485327085,73140.41999999993,4.470071676032623
27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,2011,2,8,1,25,4,0,1709365.19,1665656.615,39703.18746266205,-20429.47999999998,-1.1951501130077407
27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,2011,3,9,1,4,4,0,1688935.71,1672664.085,32725.70028583384,-32805.04000000004,-1.9423498363948997
27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,2011,3,10,1,11,4,0,1656130.67,1666922.835,41960.75759680967,-42870.89999999991,-2.588618203659009
27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,2011,3,11,1,18,4,0,1613259.77,1645716.34,34050.31563118093,11279.439999999944,0.6991707231377836
27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,2011,3,12,1,25,4,0,1624539.21,1612145.1825,42407.34667429123,-69888.12999999989,-4.302027896267268
27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,2011,4,13,2,1,4,0,1554651.08,1605329.585,34420.33584048043,74217.19999999995,4.773881480852922
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,2011,4,14,2,8,4,0,1628868.28,1624475.6875,55280.54066375784,60975.89999999991,3.7434518646283603
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,2011,4,15,2,15,4,0,1689844.18,1650134.7875,75457.55302020282,37331.43000000017,2.209164042568716
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,2011,4,16,2,22,4,0,1727175.61,1741885.8875,126510.62877124075,194479.86999999988,11.259993996788772
27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,2011,4,17,2,29,4,0,1921655.48,1745187.4774999998,122692.73424922637,-279580.8400000001,-14.548957547791035
27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,2011,5,18,2,6,4,0,1642074.64,1761986.9224999999,117060.21795154699,114967.32000000007,7.0013455661187285
27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,2011,5,19,2,13,4,0,1757041.96,1771079.35,114846.55858146175,6503.360000000102,0.3701311720523796
27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,2011,5,20,2,20,4,0,1763545.32,1721982.62,55835.16819440067,-38276.76000000001,-2.17044379670379
27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,2011,5,21,2,27,4,0,1725268.56,1766644.7525,39742.020795470526,95454.60999999987,5.532739204382178
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,2011,6,22,2,3,4,0,1820723.17,1840811.2650000001,147251.14433939653,232984.84000000008,12.796280282411088
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,2011,6,23,2,10,4,0,2053708.01,1854403.6125,140076.07083256266,-235793.30000000005,-11.481344906474805
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,2011,6,24,2,17,4,0,1817914.71,1876771.495,117982.99513413273,-3174.619999999879,-0.1746297547699517
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,2011,6,25,2,24,4,0,1814740.09,1874454.4900000002,119531.44295210317,-3284.940000000177,-0.1810143512066335
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,2011,7,26,3,1,4,0,1811455.15,1848523.47,67691.69876234778,138528.78000000003,7.647375647142026
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,2011,7,27,3,8,4,0,1949983.93,1894058.6099999999,95703.87064137166,50071.340000000084,2.5677821867998722
27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,2011,7,28,3,15,4,0,2000055.27,1880912.535,112388.22851254002,-237899.47999999998,-11.894645291477369
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,2011,7,29,3,22,4,0,1762155.79,1866768.61,126692.73782201999,-7276.340000000084,-0.4129226281406188
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,2011,7,30,3,29,4,0,1754879.45,1815492.3925,123245.58199328186,-10000.389999999898,-0.5698619355306656
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,2011,8,31,3,5,4,0,1744879.06,1752300.9575,7830.821908021558,2410.469999999972,0.13814539100491996
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,2011,8,32,3,12,4,0,1747289.53,1751371.5,6352.29161720866,11148.429999999935,0.6380413668477677
27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,2011,8,33,3,19,4,0,1758437.96,1758127.9475,16916.067906719396,23467.280000000028,1.3345526276059252
27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,2011,8,34,3,26,4,0,1781905.24,1830508.3775000002,136691.74375203965,252495.54000000004,14.169975727777759
27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,2011,9,35,3,2,4,0,2034400.78,1771615.3775,213606.01154497813,-522683.25,-25.692245851380374
27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,2011,9,36,3,9,4,0,1511717.53,1809873.5975000001,223914.9577952203,399753.31000000006,26.443651149563642
27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,2011,9,37,3,16,4,0,1911470.84,1767840.7625,245641.71092541862,-297696.9400000002,-15.574233923442963
27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,2011,9,38,3,23,4,0,1613773.9,1660792.7374999998,173448.47359488343,-7565.219999999972,-0.46879057840754346
27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,2011,9,39,3,30,4,0,1606208.68,1682769.9200000002,152576.81481057513,-6582.4199999999255,-0.4098110091149505
27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,2011,10,40,4,7,4,0,1599626.26,1622987.0274999999,33405.408549771855,72713.01000000001,4.545624926162441
27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,2011,10,41,4,14,4,0,1672339.27,1640206.6800000002,43346.61200092029,10313.23999999999,0.6166954388387944
27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,2011,10,42,4,21,4,0,1682652.51,1661052.37,41559.618484887105,6938.929999999935,0.4123804504353626
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,2011,10,43,4,28,4,0,1689591.44,1688738.9049999998,16069.921738784064,20780.959999999963,1.2299399433510365
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,2011,11,44,4,4,4,0,1710372.4,1675931.4125,38398.850424826254,-89263.09999999986,-5.2189277609952
27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,2011,11,45,4,11,4,0,1621109.3,1705450.3025000002,74087.75932654437,179618.77000000002,11.079991336796354
27,2011-11-18,1723739.44,0,51.42,3.717,140.4127857,7.906,2011,11,46,4,18,4,0,1800728.07,1713987.3025,73617.15334708315,-76988.63000000012,-4.275416776282058
27,2011-11-25,2504400.71,1,47.88,3.689,140.4217857,7.906,2011,11,47,4,25,4,0,1723739.44,1912494.3800000001,401405.24152286805,780661.27,45.28882102970273
27,2011-12-02,1806924.74,0,50.55,3.666,140.4307857,7.906,2011,12,48,4,2,4,0,2504400.71,1958948.24,365598.2965740864,-697475.97,-27.850014864434375
27,2011-12-09,2014665.98,0,46.28,3.627,140.4397857,7.906,2011,12,49,4,9,4,0,1806924.74,2012432.7175,350054.67687001295,207741.24,11.496950337843069
27,2011-12-16,2205919.86,0,40.68,3.611,140.4700795,7.906,2011,12,50,4,16,4,0,2014665.98,2132977.8225,296414.0161311463,191253.8799999999,9.493081329541281
27,2011-12-23,2739019.75,0,41.59,3.587,140.528765,7.906,2011,12,51,4,23,4,0,2205919.86,2191632.5825,399647.40289553313,533099.8900000001,24.16678410066992
27,2011-12-30,1650604.6,1,37.85,3.566,140.5874505,7.906,2011,12,52,4,30,4,0,2739019.75,2152552.5475,453782.72963612754,-1088415.15,-39.73739692822587
27,2012-01-06,1535287.4,0,35.8,3.585,140.6461359,8.009,2012,1,1,1,6,4,0,1650604.6,2032707.9025,554469.3854574256,-115317.20000000019,-6.986361239996556
27,2012-01-13,1492399.13,0,41.3,3.666,140.7048214,8.009,2012,1,2,1,13,4,0,1535287.4,1854327.72,593566.0950596678,-42888.27000000002,-2.7935010734797943
27,2012-01-20,1542131.05,0,30.35,3.705,140.8086118,8.009,2012,1,3,1,20,4,0,1492399.13,1555105.545,67362.84925633132,49731.92000000016,3.332347158363739
27,2012-01-27,1263534.86,0,36.96,3.737,140.9124021,8.009,2012,1,4,1,27,4,0,1542131.05,1458338.11,131720.5492945235,-278596.18999999994,-18.065662448077934
27,2012-02-03,1564246.02,0,42.52,3.796,141.0161924,8.009,2012,2,5,1,3,4,0,1263534.86,1465577.7650000001,138005.49635230826,300711.1599999999,23.79919775224879
27,2012-02-10,1651605.35,1,37.86,3.826,141.1199827,8.009,2012,2,6,1,10,4,0,1564246.02,1505379.32,168014.65482623604,87359.33000000007,5.584756418303054
27,2012-02-17,1606221.56,0,37.24,3.874,141.2140357,8.009,2012,2,7,1,17,4,0,1651605.35,1521401.9475000002,175573.6711956431,-45383.79000000004,-2.7478592267819932
27,2012-02-24,1648602.39,0,41.74,3.917,141.3007857,8.009,2012,2,8,1,24,4,0,1606221.56,1617668.83,41205.21464869556,42380.82999999984,2.6385419705112065
27,2012-03-02,1509323.09,0,40.07,3.983,141.3875357,8.009,2012,3,9,1,2,4,0,1648602.39,1603938.0975000001,66393.47314970173,-139279.2999999998,-8.44832573607999
27,2012-03-09,1607343.41,0,44.32,4.021,141.4742857,8.009,2012,3,10,1,9,4,0,1509323.09,1592872.6125,59087.305996645046,98020.31999999983,6.49432322671217
27,2012-03-16,1635984.07,0,49.6,4.021,141.55478,8.009,2012,3,11,1,16,4,0,1607343.41,1600313.2400000002,63068.43058103641,28640.66000000015,1.7818631551797728
27,2012-03-23,1620839.34,0,57.3,4.054,141.6269332,8.009,2012,3,12,1,23,4,0,1635984.07,1593372.4775,57241.193922520855,-15144.729999999981,-0.925726006610809
27,2012-03-30,1615494.14,0,49.4,4.098,141.6990864,8.009,2012,3,13,1,30,4,0,1620839.34,1619915.24,12064.525037481564,-5345.200000000186,-0.3297797547288176
27,2012-04-06,1899013.34,0,48.73,4.143,141.7712396,8.253,2012,4,14,2,6,4,0,1615494.14,1692832.7225,137727.41168778506,283519.2000000002,17.549998664804825
27,2012-04-13,1650405.21,0,52.22,4.187,141.8433929,8.253,2012,4,15,2,13,4,0,1899013.34,1696438.0075,135920.13831265885,-248608.13000000012,-13.091436735246953
27,2012-04-20,1639999.47,0,62.62,4.17,141.9015262,8.253,2012,4,16,2,20,4,0,1650405.21,1701228.04,132666.52973873512,-10405.73999999999,-0.6304960707195048
27,2012-04-27,1565498.84,0,52.33,4.163,141.9596595,8.253,2012,4,17,2,27,4,0,1639999.47,1688729.215,145199.23778113016,-74500.62999999989,-4.542722809538462
27,2012-05-04,1669388.45,0,53.68,4.124,142.0177929,8.253,2012,5,18,2,4,4,0,1565498.84,1631322.9925000002,45538.30033995229,103889.60999999987,6.636198465659665
27,2012-05-11,1674306.31,0,58.97,4.055,142.0759262,8.253,2012,5,19,2,11,4,0,1669388.45,1637298.2675,50205.674668776526,4917.860000000102,0.29459051307082557
27,2012-05-18,1707158.82,0,65.15,4.029,142.0970115,8.253,2012,5,20,2,18,4,0,1674306.31,1654088.105,61393.362926825306,32852.51000000001,1.9621564945305623
27,2012-05-25,1818906.73,0,64.77,3.979,142.1032776,8.253,2012,5,21,2,25,4,0,1707158.82,1717440.0775,69691.38308638988,111747.90999999992,6.545841470098249
27,2012-06-01,1900638.6,0,73.4,3.915,142.1095438,8.253,2012,6,22,2,1,4,0,1818906.73,1775252.615,104010.0129819406,81731.87000000011,4.493461300239409
27,2012-06-08,1764756.31,0,64.05,3.871,142.1158099,8.253,2012,6,23,2,8,4,0,1900638.6,1797865.115,82318.41369950859,-135882.29000000004,-7.149296557483366
27,2012-06-15,1773500.56,0,69.52,3.786,142.1292548,8.253,2012,6,24,2,15,4,0,1764756.31,1814450.55,62168.20375179587,8744.25,0.4954933409474535
27,2012-06-22,1837884.79,0,73.23,3.722,142.1606464,8.253,2012,6,25,2,22,4,0,1773500.56,1819195.0650000002,63334.879929410956,64384.22999999998,3.6303473171725402
27,2012-06-29,1842555.32,0,73.94,3.667,142.1920381,8.253,2012,6,26,2,29,4,0,1837884.79,1804674.245,41243.81292387147,4670.530000000028,0.25412528714599286
27,2012-07-06,2062224.92,0,82.08,3.646,142.2234298,8.239,2012,7,27,3,6,4,0,1842555.32,1879041.3975,126121.86102860501,219669.59999999986,11.922008398640637
27,2012-07-13,1755889.53,0,78.95,3.689,142.2548214,8.239,2012,7,28,3,13,4,0,2062224.92,1874638.64,131237.88640236118,-306335.3899999999,-14.854606160030299
27,2012-07-20,1730913.66,0,78.64,3.732,142.2337569,8.239,2012,7,29,3,20,4,0,1755889.53,1847895.8575,150682.30066919592,-24975.87000000011,-1.4224055427906168
27,2012-07-27,1625883.71,0,76.01,3.82,142.2126924,8.239,2012,7,30,3,27,4,0,1730913.66,1793727.9549999998,187651.88768626933,-105029.94999999995,-6.067890757763155
27,2012-08-03,1705810.84,0,75.22,3.819,142.1916279,8.239,2012,8,31,3,3,4,0,1625883.71,1704624.435,56334.54430693839,79927.13000000012,4.915919232624585
27,2012-08-10,1720537.26,0,78.44,3.863,142.1705634,8.239,2012,8,32,3,10,4,0,1705810.84,1695786.3675000002,47726.32024503386,14726.419999999925,0.8633090876594456
27,2012-08-17,1735339.59,0,76.51,3.963,142.2157385,8.239,2012,8,33,3,17,4,0,1720537.26,1696892.85,48850.24206714957,14802.330000000075,0.860331847739239
27,2012-08-24,1780443.36,0,72.93,3.997,142.3105933,8.239,2012,8,34,3,24,4,0,1735339.59,1735532.7625000002,32276.18758851573,45103.77000000002,2.599132196367399
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,2012,8,35,3,31,4,0,1780443.36,1742063.9100000001,26357.677117554016,-48507.93000000017,-2.7244859954433016
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,2012,9,36,3,7,4,0,1731935.43,1772168.4025,50908.92543058088,109019.80000000005,6.294680396947595
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,2012,9,37,3,14,4,0,1840955.23,1718234.63,139728.20309089552,-321350.73,-17.4556515423789
